"UUID";"Version";"Name";"Kategorie";"Typ";"Bezugsgroesse";"Bezugseinheit";"Referenzfluss-UUID";"Referenzfluss-Name";"Schuettdichte (kg/m3)";"Flaechengewicht (kg/m2)";"Rohdichte (kg/m3)";"Schichtdicke (m)";"Ergiebigkeit (m2)";"Laengengewicht (kg/m)";"Umrechungsfaktor auf 1kg";"Modul";"GWP";"ODP";"POCP";"AP";"EP";"ADPE";"ADPF";"PERE";"PERM";"PERT";"PENRE";"PENRM";"PENRT";"SM";"RSF";"NRSF";"FW";"HWD";"NHWD";"RWD";"CRU";"MFR";"MER";"EEE";"EET"
6943ea24-03bc-4a84-9bf9-c320b052be82;00.03.000;Blanke Kupfer-Hausinstallationsrohre;Metalle / Kupfer / Kupferrohre;average dataset;1;null;9b15c74a-0b06-3648-02ca-9b6ace28bb75;Blanke Kupfer-Hausinstallationsrohre /       1kg Kupferrohr ;;;8940;;;;;C4;0.000949;0.0000000000000119;0.000000575;0.00000603;0.000000827;0.000000000357;0.0125;0.00108;;0.00108;0.013;;0.013;0;0;0;-0.0000394;0.000000591;0.0701;0.000000227;0;0;0;0;0
6943ea24-03bc-4a84-9bf9-c320b052be82;00.03.000;Blanke Kupfer-Hausinstallationsrohre;Metalle / Kupfer / Kupferrohre;average dataset;1;null;9b15c74a-0b06-3648-02ca-9b6ace28bb75;Blanke Kupfer-Hausinstallationsrohre /       1kg Kupferrohr ;;;8940;;;;;D;-0.733;-0.00000000000388;-0.00022;-0.00392;-0.000337;-0.00000847;-5.99;-1.15;;-1.15;-6.55;;-6.55;0;0;0;-0.00537;-0.000216;-0.00446;-0.000201;;;;;
daa6924a-a78e-4457-864a-8613ad441f17;00.03.000;Brillux Dolomit ELF 900;Beschichtungen / Innenbeschichtungen / Innenfarben;representative dataset;1;null;b51ee2bc-fd63-d2e9-88e9-89e604984e19;1 kg Brillux Dolomit ELF 900;;;1500;;;;1;A1-A3;0.797;0.000000000221;0.000735;0.0175;0.000264;0.0000015;13.9;1.16;0;1.16;13.16;2.04;15.2;0;0;0;0.0054;0.00252;0.0256;0.000534;;;;;
fab730b2-0b23-4cc8-9543-39caed1db530;00.04.000;Brillux Evocryl 200;Beschichtungen / Fassadenfarben / Dispersion;specific dataset;1;null;7a6913a6-dda6-62a4-5335-fa10ad49f399;1 kg Brillux Evocryl 200;;;1300;;;;1;A1-A3;1.61;0.000000000444;0.0011;0.0259;0.000517;0.0000025;29.3;1.62;0;1.62;20.57;10.63;31.2;0;0;0;0.0066;0.00237;0.0358;0.000763;;;;;
ebb1b66d-c4b3-4fc8-bdab-2037ec1226b2;00.03.000;Brillux Glemalux ELF 1000;Beschichtungen / Innenbeschichtungen / Innenfarben;representative dataset;1;null;bce9968d-de8b-c53c-13bf-e85ae93a8fd0;1 kg Brillux Glemalux ELF 1000;;;1500;;;;1;A1-A3;1.27;0.000000000493;0.00122;0.0299;0.000417;0.00000332;20.9;1.59;0;1.59;20.01;2.79;22.8;0;0;0;0.00731;0.00323;0.0372;0.0008;;;;;
346f481f-c669-41fa-b69c-d16c7b21bd30;00.03.000;Brillux Latexfarbe ELF 992;Beschichtungen / Innenbeschichtungen / Innenfarben;representative dataset;1;null;2dde145e-a37d-19df-f367-9632e33b5208;1 kg Brillux Latexfarbe ELF 992;;;1300;;;;1;A1-A3;1.42;0.000000000372;0.00137;0.0301;0.000447;0.00000265;26.3;1.56;0;1.56;22.12;6.28;28.4;0;0;0;0.0129;0.00488;0.0201;0.000879;;;;;
a95d0d3b-06e9-436d-a255-1f4d2dfd2077;00.03.000;Brillux Sensocryl ELF 266;Beschichtungen / Innenbeschichtungen / Innenfarben;specific dataset;1;null;ca7fe179-360b-1c28-8e77-625b4717c2ed;1 kg Brillux Sensocryl ELF 266;;;1400;;;;1;A1-A3;1.88;0.000000000429;0.00169;0.0426;0.000606;0.00000346;30.6;2.03;0;2.03;29.79;3.61;33.4;0;0;0;0.0103;0.00541;0.049;0.00115;;;;;
ea6b23bb-6df2-4692-8999-4b81d0a1990c;00.03.000;Brillux Sensocryl ELF 267;Beschichtungen / Innenbeschichtungen / Innenfarben;specific dataset;1;null;33fbf59a-2726-b8b2-0d9c-91a83d60b34e;1 kg Brillux Sensocryl ELF 267;;;1350;;;;1;A1-A3;2.2;0.000000000525;0.00211;0.0509;0.000691;0.00000408;37.2;2.27;0;2.27;34.27;5.63;40.6;0;0;0;0.0132;0.00659;0.0611;0.00137;;;;;
66dd0bed-23da-474c-abc0-96fa3c36004a;00.03.000;Brillux Sensocryl ELF 268;Beschichtungen / Innenbeschichtungen / Innenfarben;specific dataset;1;null;1acc30f4-8f97-003d-d3ea-9cc4024f500c;1 kg Brillux Sensocryl ELF 268;;;1300;;;;1;A1-A3;2.19;0.000000000485;0.00191;0.0447;0.000669;0.00000379;38.7;2.18;0;2.18;35.56;6.24;41.8;0;0;0;0.0129;0.00637;0.0536;0.00128;;;;;
fecc54a7-c307-47a4-9821-6d12b69ebcd7;00.03.000;Brillux Sensocryl ELF 269;Beschichtungen / Innenbeschichtungen / Innenfarben;specific dataset;1;null;44112a9e-e2ac-3d33-c01f-fc2e8f5bba98;1 kg Brillux Sensocryl ELF 269;;;1300;;;;1;A1-A3;2.07;0.000000000453;0.00193;0.0433;0.000613;0.00000322;39.1;2.04;0;2.04;32.33;9.67;42;0;0;0;0.012;0.0049;0.0197;0.00117;;;;;
