UUID;Version;Name;Kategorie;Typ;Bezugsgroesse;Bezugseinheit;Referenzfluss-UUID;Referenzfluss-Name;Schuettdichte (kg/m3);Flaechengewicht (kg/m2);Rohdichte (kg/m3);Schichtdicke (m);Ergiebigkeit (m2);Laengengewicht (kg/m);Umrechungsfaktor auf 1kg;Modul;GWP;ODP;POCP;AP;EP;ADPE;ADPF;PERE;PERM;PERT;PENRE;PENRM;PENRT;SM;RSF;NRSF;FW;HWD;NHWD;RWD;CRU;MFR;MER;EEE;EET
0689d6a3-cd7c-4710-9709-90fe747f60c0;00.02.000;HEBEL Bewehrter Porenbeton;Mineralische Baustoffe / Mörtel und Beton / Beton;average dataset;1;m3;a518c667-dfc7-4d6f-74f1-fcc63f740af3;1 m³ HEBEL bewehrter Porenbeton (550 kg/m³);;;550;;;;0,00182;A1-A3;307,029;5,21172E-09;0,0378786;0,341596;0,0412382;0,0002159;1953,44;346,646;40,5438;387,19;2110,2;25,9699;2136,17;0;18,3426;281,795;1,10143;1,21859E-05;9,23072;0,0725272;0;0;0;0;0
7fbd62e4-d512-43fe-99d4-6594ba2d4dce;00.03.000;ITS 96 System und TS 97;Komponenten von Fenstern und Vorhangfassaden / Antriebssysteme / mechanisch;average dataset;1;pcs.;343016d9-0bc2-a060-10f1-da5a25ae6ffa;1 Stück Durchschnittstürschließer inkl. Verpackungsmaterialien;;;;;;;0,39;A1-A3;11,3813;-2,76298E-08;0,00411894;0,0303414;0,00191356;0,000188855;130,592;26,2207;0,093678;26,325;144,098;0,000466275;144,098;0,11633;0;0;0;0,00013701;38,8414;0,00570258;0;0;0;0;0
26bb2bb7-7bf6-434c-a3c7-1a4a87be9929;00.02.000;Knauf Safeboard GKF;Mineralische Baustoffe / Steine und Elemente / Gipsplatten;specific dataset;1;qm;b00472d3-98a9-43cb-73da-063e5c9fd8df;1 m² Gipsplatte Knauf Safeboard GKF;;;1400;;;;0,056;A1-A3;4,62;1,0307E-10;0,00152;0,03044;0,00362;0,000403468;63,6;6,71646;3,05454;9,771;66,4827;0,41729;66,9;5,66146;0;0;0,020412;1,10426E-06;11,1431;0,00132236;0;0;0;0;0
da69c8d7-e90d-44be-893a-c5696dddba6f;00.02.000;Knauf Silentboard GKF;Mineralische Baustoffe / Steine und Elemente / Gipsplatten;specific dataset;1;qm;0f4ce4c4-fc5a-604f-67d1-6412c97db2ae;1 m² Knauf Silentboard GKF;;;1400;;;;0,057;A1-A3;4,19953;7,62611E-11;0,00141319;0,0282133;0,00351665;0,000402607;57,3982;8,34186;3,174;11,5159;60,5117;0,0291917;60,5409;5,66145;0;0;0,0201489;8,78384E-07;9,4951;0,00124731;0;0;0;0;0
4d9588b6-1732-449f-932b-d0e24180d0c8;00.04.000;MDF (Roh);Holz / Holzwerkstoffe / Spanplatten;average dataset;1;m3;fb0df45a-6574-a7a9-18f5-73e88dda4ed4;1 m³ MDF Platte unbeschichtet;;;700;;;;0,0014;A1-A3;-668,631;3,58046E-08;0,378049;1,2764;0,484365;0,000212202;7174,43;6056,18;11477,4;17533,6;5674,94;1855,87;7530,81;0;6604,5;0;1,65553;0,205969;7,34824;0,144977;0;0;0;0;0
ac3fb66d-bfd1-4e97-b63b-f8f4da17fbdf;00.04.000;MDF beschichtet;Holz / Holzwerkstoffe / Holzfaserplatten;specific dataset;1;qm;51d52f90-4733-f4fd-5527-4edbf1b87b75;1 m² MDF Platte beschichtet;;;700;;;;0,0787;A1-A3;-8,10026;1,22226E-08;0,00886125;0,0318474;0,0121803;5,61701E-06;191,364;148,298;202,448;350,746;167,208;34,2163;201,425;0,00472151;156,087;0;0,0427959;0,00618485;0,192967;0,00392878;0;0;0;0;0
36375bd3-f8d5-4291-9335-93d4f429ce70;00.04.000;MSH-Profile;Metalle / Stahl und Eisen / Stahlprofile;average dataset;1000;m;0f42ea0d-3a1c-1a2f-e44a-5916fe05996f;1 lfm Stahlschutzplanke;;;7850;;;;0,001;A1-A3;2605,1;2,7244E-08;1,1635;8,3244;0,72878;0,00060494;26199;1228,8;0;1228,8;26973;0;26973;172;0;0;2,2654;0,066252;29,25;0,30756;0;0;0;0;0
2c127685-17be-41df-8cc4-1f3720813a7e;00.04.000;PCI Flexmörtel, PCI Flexmörtel S1, PCI Flexmörtel S2;Mineralische Baustoffe / Mörtel und Beton / Kleber und Klebemörtel;average dataset;1;kg;cd52d5c7-caef-9a92-ae10-bd8650fa9eac;PCI Flexmörtel, PCI Flexmörtel S1, PCI Flexmörtel S2 / 1kg;;;1200;;;;;A1-A3;0,93;2,04E-10;0,000177;0,00273;0,000353;1,23E-06;8,29;3,32;0;3,32;9,65;0;9,65;0;0,158;1,67;0,011;8,93E-05;1,12;0,000251;0;0;0;0;0
c820c4a1-b7f6-4024-98d3-b737558988b8;00.03.000;PCI FT® Extra, PCI FT® Flex, PCI FT® Rapid;Mineralische Baustoffe / Mörtel und Beton / Kleber und Klebemörtel;average dataset;1;kg;3805cb73-3ef7-9d5a-5107-e3c524fabce0;1 kg PCI FT® Extra, PCI FT® Flex oder PCI FT® Rapid;;;1,2;;;;;A1-A3;0,93;2,04E-10;0,000177;0,00273;0,000353;1,23E-06;8,29;3,32;0;3,32;9,65;0;9,65;0;0,158;1,67;0,011;8,93E-05;1,12;0,000251;0;0;0;0;0
a5853e02-e83f-4fa1-81d3-b6b44f89ed8e;00.04.000;PCI Gisogrund 404;Beschichtungen / Grundierungen / Grundierungen Farben und Putze;average dataset;1;kg;0f0944ad-1b94-1872-92f5-ba4dccf00d4f;1 kg PCI Gisogrund 404;;;1030;;;;;A1-A3;2,29;5,72E-10;0,0017;0,0241;0,000714;3,09E-06;46,6;2,77;0;2,77;43,8;6,4;50,2;0;0,00266;0,027;0,0124;0,00834;0,362;0,00148;0;0;0;0;0
d205c94f-0464-42b2-82b7-7506b2deab6f;00.03.000;PCI Gisogrund®;Beschichtungen / Grundierungen / Grundierungen Farben und Putze;representative dataset;1;kg;99d4ea3f-bca4-b60b-d0c0-b45f78801bab;1 kg PCI Gisogrund®;;;1000;;;;;A1-A3;2,29;5,72E-10;0,0017;0,0241;0,000714;3,09E-06;46,6;2,77;0;2,77;43,8;6,4;50,2;0;0,00266;0,027;0,0124;0,00834;0,362;0,00148;0;0;0;0;0
67a713b2-b470-4ed2-950e-3bbd53a3571b;00.04.000;PCI Lastogum;Beschichtungen / Grundierungen / Grundierungen Farben und Putze;average dataset;1;kg;d4f52e29-3f59-6567-fd51-c1d5e98ee8f5;1 kg PCI Lastogum;;;1500;;;;;A1-A3;0,955;2,34E-10;0,000588;0,00254;0,000304;4,15E-07;25,1;1,48;0;1,48;14,3;12,4;26,7;0;0,000327;0,00343;0,00758;0,00199;0,00607;0,00066;0;0;0;0;0
6f38efae-dc15-4667-96a4-1b87be6a80a5;00.04.000;PCI Nanofug, PCI Nanofug Premium;Mineralische Baustoffe / Mörtel und Beton / Kleber und Klebemörtel;average dataset;1;kg;3570896b-6279-c830-e733-321132d18b8b;PCI Nanofug, PCI Nanofug Premium / 1kg;;;1200;;;;;A1-A3;0,465;5,16E-09;0,000146;0,00172;0,000175;1,63E-06;6,85;1,2;0;1,2;7,02;0,6;7,62;0;0,0111;0,117;0;0;0;0;0;0;0;0;0
285ae869-97d4-4032-8269-767c9371e71f;00.03.000;PCI Seccoral 1K;Mineralische Baustoffe / Mörtel und Beton / Kleber und Klebemörtel;representative dataset;1;kg;a7492462-5a6e-6b84-5533-e455f94110de;1 kg Seccoral 1K;;;1500;;;;;A1-A3;1,11;2,85E-08;0,000451;0,00287;0,000314;1,72E-06;22,7;1,25;0;1,25;21;3,6;24,6;0;4,86E-05;0,000436;0;0;0;0;0;0;0;0;0
0656d750-b06e-420c-b210-45ac7702d562;00.03.000;PCI Seccoral 2K Rapid;Mineralische Baustoffe / Mörtel und Beton / Kleber und Klebemörtel;average dataset;1;kg;80b5cc53-63e4-bccf-ce50-c9350174092d;1 kg Seccoral 2K Rapid;;;1200;;;;;A1-A3;1,11;2,85E-08;0,000451;0,00287;0,000314;1,72E-06;22,7;1,25;0;1,25;21;3,6;24,6;0;4,86E-05;0,000436;0;0;0;0;0;0;0;0;0
6adf0159-37a0-47d0-86d4-54d193b1a3e1;00.02.000;SCHÜCO AWS 75.SI;Komponenten von Fenstern und Vorhangfassaden / Rahmen / Profile / Aluminium;average dataset;1;null;eda250db-e8fc-efa2-e9f6-ec61731a254e;Schüco AWS 75.SI B x H: 1230 mm x 1480 mm;;;;;;;;A1-A3;251,65;5,61E-06;0,0892;0,863;0,109;0,00468;3248,38;611,3;0;611,3;3452,98;286,92;3739,9;7,47;0;0;1,36;0,000171;33,36;0,201;0;0;0;0;0
7634a4f9-7057-4052-9a0a-6bece315dd8e;00.07.000;Spannbeton-Fertigteildecken;Mineralische Baustoffe / Mörtel und Beton / Beton;average dataset;1;qm;8ce49180-d9ba-5392-faf7-c40109817bb0;1m² Spannbeton- Fertigteildecke, (26,5 cm Deckendicke,C45/C55);;360,37;1357;;;;0,002775;A1;59,98;5,9E-08;0,01113;0,108;0,0114;7,88E-05;413,2;37,5;0;37,5;416,2;2,06E-09;416;2,74;11,2;117,9;24,4;0,00346;264,1;0,0225;0;0;0;0;0
4623cdde-5fb5-41ee-bda5-4ea48e9ebb3a;00.03.000;Stabilenka®;Kunststoffe / Folien und Vliese / Technische Textilien;representative dataset;1;qm;e4a5a485-f47d-9f12-8958-dd347776b384;1 m2 geosynthetisches Gewebe;;;;;;;1,23;A1-A3;3,77416;8,487E-10;0,00199157;0,0099114;0,000786679;9,08485E-07;79,6569;4,60046;0;4,60046;68,2152;19,3;87,5108;0;0;0;0,0186;1,44703E-05;5,60547;0,00312502;0;0;0;0;0
40839593-9ebe-423f-b022-04f5f1cf1d14;00.04.000;Universal-Vorstrich VG 2;Beschichtungen / Grundierungen / Grundierungen Farben und Putze;average dataset;1;kg;324e9762-3737-aba5-ed02-2f9fcea4a5c8;1 kg Universal-Vorstrich VG 2;;;1030;;;;;A1-A3;2,29;5,72E-10;0,0017;0,0241;0,000714;3,09E-06;46,6;2,77;0;2,77;43,8;6,4;50,2;0;0,00266;0,027;0,0124;0,00834;0,362;0,00148;0;0;0;0;0
dd603f7a-93de-4a24-a26f-76a366966d4a;00.03.000;WPC Fassadenelemente;Holz / Holzwerkstoffe / Wood-Plastic-Composites;average dataset;1;qm;12c088f0-50f8-9e32-e82b-687fbafa5cf8;1 m² WPC-Fassadenelement;;;1211;;;;0,1284;A1-A3;-0,558;3,72E-09;0,0027054;0,0176332;0,00204744;2,26E-06;221;1,23;84,06;85,29;94;141;235;0;0;0;33,9;8,19E-05;0,139;0,00559;0;0;0;0;0
0452f1bc-9766-4785-bf4e-44bc76dedf75;00.03.000;WPC Terrassendielen;Holz / Holzwerkstoffe / Wood-Plastic-Composites;average dataset;1;qm;6c34d4c7-82cc-9f44-0cc8-f8e160a1e2a2;1 m² WPC-Terrassendiele;;;1238;;;;0,05448;A1-A3;0,253;9,56E-09;0,00781928;0,043913;0,00548781;0,00014;490,16;2,9;199,35;202,25;248;287,086;535;0;0;0;89,5553;0,000213;0,356;0,0177;0;0;0;0;0
0c72f7ee-6f3d-4f82-82c3-14378a8b85b4;00.02.000;Xella Italia Porenbeton;Mineralische Baustoffe / Mörtel und Beton / Beton;average dataset;1;m3;12f8a1ac-eb44-9028-b4a6-9e4aa645c947;1 m³ YTONG Porenbeton (480 kg/m³);;;480;;;;;A1-A3;162,623;8,12654E-09;0,0253897;0,21492;0,0260282;0,000112355;1132,21;184,128;0;184,128;1210,72;0;1210,72;0;0,00180243;42,2903;0,558472;0,000277922;15,5788;0,0311175;0;0;0;0;0
b29f31dc-bf1b-4214-98b4-fc2b52165a86;00.08.000;PU-Dämmplatten mit 50 µm Aluminium-Deckschicht;Dämmstoffe / Polyurethan-Hartschaum (PU) / PU mit Aluminium;average dataset;1;qm;31890c98-0b7e-8476-a628-1b15e4e698c5;1 m² installierte PU-Dämmplatte mit 50 µm Aluminium-Deckschicht;;;31;;;;;A1-A3;15;1,9E-05;0,00924;0,044;0,00478;2,1E-05;286;22,4;0;22,4;219;93;312;0;0;0;0;0;0;0;0;0;0;0;0
ee4fb7c2-6119-4f00-8cb6-fc74cb66fe9a;00.08.000;PU-Dämmplatten mit Aluminium-Mehrlagen-Deckschicht;Dämmstoffe / Polyurethan-Hartschaum (PU) / PU mit Aluminium;average dataset;1;qm;ca804e95-445a-072d-d4aa-1a83fb856bdb;1 m² installierte PU-Dämmplatte mit Aluminium-Mehrlagen-Deckschicht;;;31;;;;;A1-A3;12,9;1,9E-05;0,00861;0,033;0,00438;2,05E-05;272;16,6;0;16,6;200;93;293;0;0;0;0;0;0;0;0;0;0;0;0
023f3b97-976a-41c4-b0f1-5357b9dc5b3e;00.03.000;Automatische Drehflügeltürantriebe ED 100 und ED 250;Komponenten von Fenstern und Vorhangfassaden / Antriebssysteme / elektrisch;specific dataset;1;null;7697fcab-f861-25a1-a48a-80f5fc19a91c;ED 100 und ED 250;;;;;;;;A1-A3;63,3;1,87E-06;0,0804;0,426;0,146;0,00949;946;334;12,2;346;1120;7,1;1130;6,31;0;0;464;0,902;221;0,0582;0;0,347;0;0;0
3d681712-89e7-4605-8b68-cb0c42a94376;00.02.000;Automatische Faltflügeltür FFT FLEX Green;Komponenten von Fenstern und Vorhangfassaden / Antriebssysteme / elektrisch;representative dataset;1;null;477ff2ed-58d4-f255-e037-f8c51c74492e;Automatische Faltflügeltür FFT FLEX Green;;44,8;;;;;;A1-A3;954;1,09E-05;0,232;4,85;1,21;0,0782;11500;2570;144;2710;14000;221;14200;77,7;0;0;5620;0,087;2480;0,719;0;0,775;0,0145;0,47;1,52
693b9115-f1fc-4dfd-8d62-f36eb3cd0a0e;00.03.000;Automatische Schiebetüranlage ST FLEX;Komponenten von Fenstern und Vorhangfassaden / Antriebssysteme / elektrisch;representative dataset;1;null;3a4e968c-c1aa-03dc-46e6-d899970a1810;ST FLEX;;0,003156;;;;;35,13;A1-A3;931;4,86E-06;-0,0285;5,76;0,626;0,0266;10800;2150;92,7;2240;12700;117;12900;56;0,226;1,8;4790;0,31;1770;0,671;0;7,13;0,148;1,59;4,02
4e6f6d54-ac98-4f1c-a042-3de2710d2bb8;00.03.000;Automatische Schiebetüranlage ST FLEX Green;Komponenten von Fenstern und Vorhangfassaden / Antriebssysteme / elektrisch;representative dataset;1;null;ee9e7006-9073-cb87-bca2-2c037f59acd4;ST FLEX Green;;34,1;;;;;0,00325;A1-A3;955;5,18E-06;0,356;4,47;0,654;0,0238;11800;1890;100;1990;13500;138;13600;52,7;0,0441;0,394;4300;0,0912;1700;0,596;0;12,1;2,64;3,34;8,29
1a24710c-72fe-43f6-8df3-a1adb2637f40;00.05.000;Multipor Mineraldämmplatte;Dämmstoffe / Calciumsilikat / Calcium-Silikathydrat / Calciumsilikat;average dataset;1;m3;88c0a2ff-a016-f7d3-5c0d-795f93dc4c05;1 m³ Multipor;;;115;;;;;A1-A3;101;3,21E-09;0,016;0,186;0,0231;7,27E-05;1207;311;0;311;1349;0;1349;0;12;126;0,46;0,14;25,5;0,06;0;0;0;0;0
ff62c081-7f86-4429-a1d5-f0c029d5bc7b;00.04.000;TecTem® Insulation Board Indoor Climaprotect;Dämmstoffe / Blähperlit / Platten;specific dataset;1;m3;70b42717-f7e1-e40e-b8b0-9a38dd27a874;1 m³ von TecTem® Insulation Board Indoor Climaprotect;;;138,7;;;;0,0072;A1-A3;377;1,84E-06;0,0698;1,44;0,129;0,000474;5609;604;0;604;6032;0;6032;0;0;0;0,895;0,00161;2,83;0,152;0;0;0;0;0
29ff09ac-fece-4b12-ac1d-b768b33afd86;00.11.000;KXT50-CV35-V6-H200-REI120;Dämmstoffe / Dämmelemente / Isokörbe;specific dataset;1;m;efe8b7fa-4fe2-cf56-c1ae-aa7f16ab5db4;1 m Schöck Isokorb® Typ KXT50-CV35-H200-REI120;;;;;;;0,0681;A1-A3;25;7,63E-07;0,0159;0,188;0,00914;0,00182;330;70,4;0;70,4;384,6;4,4;389;8,45;0;0;0;0;0;0;0;0,624;0;0;0
8fd21462-66f2-4979-8fdc-44cf78234c20;00.04.000;TecTem® Insulation Board Indoor;Dämmstoffe / Blähperlit / Platten;specific dataset;1;m3;12bb55aa-b73c-5bdb-b05a-8f9dfdf86fdc;1 m³ von TecTem® Insulation Board Indoor;;;97,6;;;;0,0102;A1-A3;265;1,29E-06;0,0491;1,01;0,0907;0,000334;3948;425;0;425;4245;0;4245;0;0;0;0,63;0,00113;1,99;0,107;0;0;0;0;0
5c7c71b6-662c-41d6-9d1d-040a3a5e990c;00.04.000;TecTem Insulation Board Outdoor;Dämmstoffe / Blähperlit / Platten;specific dataset;1;m3;88d83d41-3407-efd1-7d7f-4ea3ebeab6d0;1 m³ von TecTem® Insulation Board Outdoor;;;97,6;;;;0,0102;A1-A3;267;1,56E-06;0,0498;1,02;0,0913;0,000429;3995;437;0;437;4303;0;4303;0;0;0;0,647;0,00113;2,64;0,11;0;0;0;0;0
d8437b43-9f40-42bf-b690-0d5009193103;00.04.000;TecTem Insulation Board Indoor Historic;Dämmstoffe / Blähperlit / Platten;specific dataset;1;m3;e12127b7-fdc1-e7cf-cc3c-c038dae7ff8a;1 m³ von TecTem® Insulation Board Indoor Historic;;;138,7;;;;0,00721;A1-A3;377;1,84E-06;0,0698;1,44;0,129;0,000474;5609;604;0;604;6032;0;6032;0;0;0;0,895;0,00161;2,83;0,152;0;0;0;0;0
beda0ad4-6258-4842-bd0a-76684e9da77c;00.04.000;TecTem Insulation Board Indoor Laibungsplatte;Dämmstoffe / Blähperlit / Platten;specific dataset;1;m3;ae0c7c2d-52e5-963c-f96c-2aef339912db;1 m³ von TecTem® Insulation Board Indoor Laibungsplatte;;;138,7;;;;0,00721;A1-A3;377;1,84E-06;0,0698;1,44;0,129;0,000474;5609;604;0;604;6032;0;6032;0;0;0;0,895;0,00161;2,83;0,152;0;0;0;0;0
29f780e3-091d-4f54-a3a0-5f7865a34453;00.05.000;QXT-H200-REI120;Dämmstoffe / Dämmelemente / Isokörbe;specific dataset;1;m;fa1fec24-2f96-eebf-d2a9-1c0ae14da75d;1 m Schöck Isokorb® Typ QXT10-H200-REI120;;;;;;;0,17;A1-A3;7,09;1,85E-07;0,00351;0,0328;0,00271;9,03E-05;136;20;31,6;51,5;110;39,3;150;1,197;0;0;0;0;0;0;0;0,128;0,029;0;0
ffc50051-b4fd-4937-86f2-14ddf568f2ef;00.05.000;KXT Combar;Dämmstoffe / Dämmelemente / Isokörbe;specific dataset;1;m;a9a0634a-6da0-c772-02fe-5adab924e545;1 m Schöck Isokorb® Typ KXT15 Combar-CV26-V6-h200-REI120;;;;;;;0,15;A1-A3;10,5;1,42E-07;0,00383;0,0445;0,00364;0,000178;174;32,2;31,6;63,8;166;28,6;195;2,373;0;0;0;0;0;0;0;0,124;0,029;0;0
16dab35c-ffa7-43fd-a763-077290e8bcaa;00.05.000;Doppelbodensystem Typ LIGNA;Komposite / Systembauteile / Decken;specific dataset;1;qm;d614da90-983e-1f22-0999-b965e9e79f72;1 m² Doppelbodensystem LIGNA;;25,95;650;;;;0,03853;A1-A3;-28,3729;7,1025E-09;0,007;0,045;0,0056;3,81E-05;190,157;5,89;188,144;194,037;206,97;0;206,97;7,4174;0;0;0,09354;1,47E-06;0,369;0,0066;0;0,1335;0;0;0
2ad0fca7-2c3d-4305-9be1-073a1b72b087;04.03.004;Isospan 1 Holzbetonmantelsteine mit Holzfaserdämmung OEKOPUR S 36,5/16,5 ohne Füllbeton;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;specific dataset;1;null;d375f039-8d64-4416-a0a0-783b3818a0cb;Isospan 1 Holzbetonmantelsteine mit Holzfaserdämmung OEKOPUR S 36,5-16,5 ohne Füllbeton;;79,5;218;;;;;A1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
c0dea00e-60ed-497b-9b90-87b4d4e767e7;00.00.017;Isospan 2 Holzbetonmantelsteine mit EPS-Dämmung SILVER S 25/6 ohne Füllbeton;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;specific dataset;1;null;62a444be-5001-42e6-b021-ad7a53ae6c2e;Isospan 2 Holzbetonmantelsteine mit EPS-Dämmung SILVER S 25/6 ohne Füllbeton;;59,6;238;;;;;A1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
b2226ee0-acb4-4eaf-a4a3-ff2fd24fdb62;00.00.013;Isospan 2 Holzbetonmantelsteine mit EPS-Dämmung SILVER S 30/5 ohne Füllbeton;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;specific dataset;1;null;f548b41b-b543-4edf-85ed-096769e481ee;Isospan 2 Holzbetonmantelsteine mit EPS-Dämmung SILVER S 30/5 ohne Füllbeton;;69,2;231;;;;;A1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
657cd1e6-1691-4eea-a853-1df984bcee01;00.00.013;Isospan 2 Holzbetonmantelsteine mit EPS-Dämmung SILVER S 30/7 ohne Füllbeton;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;specific dataset;1;null;a7f72b58-468c-4925-bdcf-a3a77a5164a0;Isospan 2 Holzbetonmantelsteine mit EPS-Dämmung SILVER S 30/7 ohne Füllbeton;;70,8;236;;;;;A1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
985a94db-d4ad-460c-bf5b-4d909a3d9075;00.00.012;Isospan 2 Holzbetonmantelsteine mit EPS-Dämmung SILVER S 30/9 ohne Füllbeton;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;specific dataset;1;null;b440acad-dc73-471f-b2ba-cc176263f662;Isospan 2 Holzbetonmantelsteine mit EPS-Dämmung SILVER S 30/9 ohne Füllbeton;;70,2;234;;;;;A1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8ef6efbf-9a86-4c08-80aa-c9eb327f0804;00.00.011;Isospan 2 Holzbetonmantelsteine mit EPS-Dämmung SILVER S 36,5/13,5 ohne Füllbeton;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;specific dataset;1;null;cf286149-cc0c-41ed-a4b7-96c621376e34;Isospan 2 Holzbetonmantelsteine mit EPS-Dämmung SILVER S 36,5/13,5 ohne Füllbeton;;67,8;186;;;;;A1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9b1f7394-fa8b-4364-baee-a8109d94660d;00.00.011;Isospan 2 Holzbetonmantelsteine mit EPS-Dämmung SILVER S 36,5/16,5 ohne Füllbeton;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;specific dataset;1;null;8164f262-5c84-48fa-9771-0823240cbf32;Isospan 2 Holzbetonmantelsteine mit EPS-Dämmung SILVER S 36,5/16,5 ohne Füllbeton;;63,7;175;;;;;A1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
f8cd76cb-b180-46cd-916a-bffb2fb341a4;00.00.012;Isospan 2 Holzbetonmantelsteine mit EPS-Dämmung SILVER S 36,5/5 ohne Füllbeton;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;specific dataset;1;null;26fc2db8-147c-4a27-aea0-50f2af41db0d;Isospan 2 Holzbetonmantelsteine mit EPS-Dämmung SILVER S 36,5/5 ohne Füllbeton;;87;238;;;;;A1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ca4bb781-7313-47a9-a566-4c60af01362e;00.00.011;Isospan 3 Holzbetonmantelsteine mit PU-Dämmung ISOPUR S 36,5/16,5 ohne Füllbeton;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;specific dataset;1;null;7450eb6d-7abe-4dc6-ae37-04a37a91720e;Isospan 3 Holzbetonmantelsteine mit PU-Dämmung ISOPUR S 36,5/16,5 ohne Füllbeton;;66,6;182;;;;;A1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8425d306-3cbc-44df-844d-f29a691de378;00.00.011;Isospan 4 Holzbetonmantelsteine Normalstein I 25 ohne Füllbeton;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;specific dataset;1;null;e6e018e5-da6c-4a73-8b4e-8de6251b4d45;Isospan 4 Holzbetonmantelsteine Normalstein I 25 ohne Füllbeton;;77,8;311;;;;;A1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8a78734f-63dc-4f49-8054-2de042f9b868;00.00.011;Isospan 4 Holzbetonmantelsteine Normalstein I 30 ohne Füllbeton;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;specific dataset;1;null;8eccdd74-749a-411d-bf63-800b1fac7a08;Isospan 4 Holzbetonmantelsteine Normalstein I 30 ohne Füllbeton;;82,2;274;;;;;A1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
404751ce-9ef4-466d-83db-78a4bdacc559;00.00.011;Isospan 4 Holzbetonmantelsteine Normalstein N 15 ohne Füllbeton;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;specific dataset;1;null;d7a95be6-d03d-406c-9533-65beacc3f99b;Isospan 4 Holzbetonmantelsteine Normalstein N 15 ohne Füllbeton;;59;393;;;;;A1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
98fc3019-6555-4742-9524-a55c3f47f6c9;00.00.012;Isospan 4 Holzbetonmantelsteine Normalstein N 18 ohne Füllbeton;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;specific dataset;1;null;dbf1b784-b228-467d-b5b7-bcb9e44292fe;Isospan 4 Holzbetonmantelsteine Normalstein N 18 ohne Füllbeton;;49;272;;;;;A1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
f3dafca9-7688-48ce-91f5-b77f6037e217;00.00.011;Isospan 4 Holzbetonmantelsteine Normalstein N 20 ohne Füllbeton;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;specific dataset;1;null;be7e0aab-472b-4dc2-a868-4243fa323d9d;Isospan 4 Holzbetonmantelsteine Normalstein N 20 ohne Füllbeton;;62,2;311;;;;;A1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
983a5a12-fd92-4c9b-a6b6-6813230b1aca;00.00.011;Isospan 4 Holzbetonmantelsteine Normalstein N 22 ohne Füllbeton;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;specific dataset;1;null;471193d1-0aa3-428a-99ac-bfba38ac07e6;Isospan 4 Holzbetonmantelsteine Normalstein N 22 ohne Füllbeton;;60,8;276;;;;;A1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
56545408-c87b-42a2-ae4c-37140cfa2c29;00.00.011;Isospan 4 Holzbetonmantelsteine Normalstein N 25 ohne Füllbeton;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;specific dataset;1;null;3d6f618f-386a-4f0a-8619-19c4735af4c1;Isospan 4 Holzbetonmantelsteine Normalstein N 25 ohne Füllbeton;;78;312;;;;;A1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
