UUID;Version;Name;Kategorie;Typ;Bezugsgroesse;Bezugseinheit;Referenzfluss-UUID;Referenzfluss-Name;Schuettdichte (kg/m3);Flaechengewicht (kg/m2);Rohdichte (kg/m3);Schichtdicke (m);Ergiebigkeit (m2);Laengengewicht (kg/m);Umrechungsfaktor auf 1kg;Modul; A1-A3 existing; C3 existing; C4 existing; D existing
cbc63bd5-2bfe-4381-b644-78df1bce86f3;00.03.000;Beton der Druckfestigkeitsklasse C 35/45;Mineralische Baustoffe / Mörtel und Beton / Beton;average dataset;1;m3;282639a2-c411-0c69-cb81-6d68c59ad83d;1 m³ Konstruktionsbeton C35/45;;;2400;;;;0,00412;A1-A3;true;false;false;false
71667cf3-ede8-42d2-b0ff-6f1071ad3b86;00.03.000;Beton der Druckfestigkeitsklasse C 25/30;Mineralische Baustoffe / Mörtel und Beton / Beton;average dataset;1;m3;d96cb520-4846-8cb6-ccec-f7065f30707a;1 m³ Konstruktionsbeton C 25/30;;;2400;;;;0,000412;A1-A3;true;false;false;false
a4fb9ec0-d5ae-414b-a0a1-2cf7f586022d;20.19.010;Betonfertigteil Decke 40cm;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;generic dataset;1;qm;ac1afa6b-1c8e-4ff5-93a8-207ba34a840c;Betonfertigteil Decke 40cm (m2);;1008;;;;;;A1-A3;true;false;false;false
3470c523-ffcd-48df-93ff-dedfde86572a;20.19.010;Betonfertigteil Wand 40cm;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;generic dataset;1;qm;d55205ca-ac34-4497-bea5-6ce1a04e4926;Betonfertigteil Wand 40cm (m2);;971;;;;;;A1-A3;true;false;false;false
eca9691f-06d7-48a7-94a9-ea808e2d67e8;00.06.000;ROCKWOOL Steinwolle-Dämmstoff im mittleren Rohdichtebereich;Dämmstoffe / Mineralwolle / Steinwolle;average dataset;1;m3;a42a8b52-3051-f427-9fd3-c1553bb2fb4d;ROCKWOOL-Steinwolle;;;96;;;;0,01042;A1-A3;true;false;false;false
b0e3aedd-a5e2-4b97-b0f3-e51548912687;00.06.000;ROCKWOOL Steinwolle-Dämmstoff im hohen Rohdichtebereich;Dämmstoffe / Mineralwolle / Steinwolle;average dataset;1;m3;3ad05202-deff-0a95-a6f9-7c0dc9b11ebe;ROCKWOOL-Steinwolle;;;155;;;;0,00645;A1-A3;true;false;false;false
9ca6d998-da4f-42f7-a2dc-565a89134cce;00.05.000;FOAMGLAS® S3;Dämmstoffe / Schaumglas / Platten;specific dataset;1;m3;6014b18f-afdf-51da-7836-f2816b5822a8;1 kg FOAMGLAS® S3;;;130;;;;;A1-A3;true;false;false;false
55943b94-ad62-4372-9dfc-bc50e19e52c0;00.05.000;FOAMGLAS® T4;Dämmstoffe / Schaumglas / Platten;specific dataset;1;m3;adeac8dc-45df-5c2f-dbd1-2914b76fbffc;1 kg FOAMGLAS® T4;;;115;;;;;A1-A3;true;false;false;false
17b57de7-d929-44fd-8031-6180204aaf36;00.06.000;FOAMGLAS® W und FOAMGLAS® T3;Dämmstoffe / Schaumglas / Platten;specific dataset;1;m3;eb3c424c-97f4-ff0b-ab3e-71a64d2c9d66;1 kg FOAMGLAS® W bzw. FOAMGLAS® T3;;;100;;;;;A1-A3;true;false;false;false
fcea6f1b-08c6-464b-b480-39bdafbd9654;00.05.000;FOAMGLAS® F;Dämmstoffe / Schaumglas / Platten;specific dataset;1;m3;9ea66fb9-c7eb-b3e7-4db1-f9d827db2cba;1 kg FOAMGLAS® F;;;165;;;;;A1-A3;true;false;false;false
0827718f-8cb2-4f4b-8dca-ce298cac1011;00.02.000;GLAPOR Schaumglas;Dämmstoffe / Schaumglas / Platten;specific dataset;1;m3;a57dbeb4-236b-db80-c3bb-0a27821dc418;GLAPOR Schaumglas / pro m³ (120 kg/m³);;;120;;;;0,008333;A1-A3;true;false;false;false
0b20bca2-3c09-4de7-9159-e7816feeb894;00.05.000;MISAPOR Schaumglas 10/75;Dämmstoffe / Schaumglas / Platten;specific dataset;1;m3;e01acad5-aa52-a02b-5078-191f12ebf13a;1 m³ MISAPOR Schaumglas 10/75;;;130;;;;;A1-A3;true;false;false;false
bc96c935-cb32-4b8c-90b1-0b83b245485e;00.06.000;MISAPOR Schaumglas 10/50;Dämmstoffe / Schaumglas / Platten;specific dataset;1;m3;145b1ff0-ddb2-001f-cf54-800168ca5ca9;1 m³ MISAPOR Schaumglas 10/50;;;163;;;;;A1-A3;true;false;false;false
0d1e4a59-4901-4973-a26f-1698f65a780f;00.03.000;Betonpflastersteine;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;average dataset;1;m3;d289bee6-9bc3-16b3-772e-2bc079ef5dd3;1 m2 Betonpflasterstein;;188;2350;;;;;A1;true;false;false;false
a6310ea3-0b04-4c6f-80c2-2e7dfe080785;00.01.000;Dämmplatte mit Neopor® Plus;Dämmstoffe / Expandiertes Polystyrol (EPS) / EPS grau;specific dataset;1;m3;47475ffc-21cb-d4de-b028-b639eecd3f69;Neopor® Plus Platte;;;15;;;;0,067;A1-A3;true;false;false;false
5cb2c568-76fe-4803-8b46-0084e79800c8;00.06.000;Baustähle: Offene Walzprofile und Grobbleche;Metalle / Stahl und Eisen / Stahlprofile;average dataset;1000;kg;83ebba89-7267-4196-188d-1399096213cc;1 Tonne Baustahl;;;7850;;;;0,001;A1-A3;true;true;false;true
b3cff98b-5067-4e82-a76f-b2ce058665d0;00.01.000;TensoSky®-System with Fluon® ETFE-FILM;Kunststoffe / Folien und Vliese / Technische Textilien;average dataset;1;m3;fd06dc48-9622-7344-e76b-e02fdae613e0;Taiyo ETFE construction element TensoSky / 1 m²;;;1750;;;;;A1-A3;true;false;false;false
e76bcf28-fc7d-408e-a554-6317256cb905;00.01.000;Betonpflastersteine;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;average dataset;1;m3;51968ee4-9fb3-749c-f48e-7fc1c7d2d459;Betonpflastersteine, 8 cm [188 kg/m²];;188;2350;;;;;A1;true;false;false;false
05894638-9bba-442e-aa1d-e25d86a91092;00.01.000;wedi Bauplatte;Komposite / Systembauteile / Innenwände;specific dataset;1;m3;1a47be22-f9b1-ca29-6b0f-5d3470464485;wedi Bauplatte, 20 mm;;;190;;;;;A1-A3;true;false;false;false
fcf6494c-aad2-4180-b1a2-392cc954ae52;20.19.120;Fassadenfarbe Dispersionsfarbe;Beschichtungen / Fassadenfarben / Dispersion;generic dataset;1;kg;0c0cde6e-382f-4ef2-a6df-9cefb90e1b65;Farbe (Dispersionsfarbe);;;;;;;;A1-A3;true;false;false;false
f939c2b2-7f3d-40f8-9903-d0fc30a62d91;20.19.120;Pfosten/Riegel System aus Stahl mit Dreifachverglasung Fassade;Komponenten von Fenstern und Vorhangfassaden / Rahmen / Profile / Stahl;generic dataset;1;qm;f142786f-f5fe-4754-b855-43c2db2b8189;Stahl-Pfosten-Riegelfassaden;;21,4;;;;;;A1-A3;true;true;false;false
f8d6bd85-55e0-42d3-982b-b814387b7f58;20.19.120;Lava Körnung;Mineralische Baustoffe / Zuschläge / Bims;generic dataset;1;m3;70b88044-1de7-4f9b-9406-1d61358ad410;Lavakies;;;1100;;;;;A1-A3;true;false;false;false
f74a19da-df9a-4462-a632-3b3dc83377b1;20.19.120;Vormauerziegel;Mineralische Baustoffe / Steine und Elemente / Ziegel;generic dataset;1;m3;cb1be262-7ce6-4693-9d50-2aad4db0a091;Vormauerziegel m3;;;1800;;;;;A1-A3;true;false;false;false
f34a799a-52de-4f69-a623-335f5be207d9;20.19.120;End of Life von verzinktem Stahl;End of Life / Generisch / Metalle;generic dataset;1;m3;fce63bbf-b0cd-4cc0-aac4-0e1de1e2b35c;Stahlschrott (verzinkt);;;7850;;;;;C4;false;false;true;true
f281ecaf-5754-4d27-8d70-cfd18780b192;20.19.120;Folie aus Polytetrafluorethylen (PTFE);Kunststoffe / Folien und Vliese / Technische Textilien;generic dataset;1;m3;40f28adb-432c-4ec9-898f-637aaee1d658;Polytetrafluoroethylen folie (PTFE);;;2200;;;;;A1-A3;true;false;false;false
ecf20fae-fe11-41ad-b248-8b4118fd7cc7;20.19.120;Eloxiertes Aluminiumblech;Metalle / Oberflächenbehandlung und Beschichtung von Metallen / Anodisieren von Aluminium;generic dataset;1;qm;8e7910f1-1daf-4f69-bded-c57d8fc622f8;Aluminium (eloxiert, m2);;1;;;;;;A1-A3;true;false;false;false
ea4ff1e8-4ee8-4ecf-8951-a79b5b60dd2a;20.19.120;Beschlagverbund Fenster Stahl;Komponenten von Fenstern und Vorhangfassaden / Beschläge / Stahlbeschläge;generic dataset;1;pcs.;f2ef3561-312d-4382-bf23-9e16dbd77a79;Beschlagverbund Fenster Stahl;;;;;;;;A1-A3;true;false;false;false
e9ae96ee-ba8d-420d-9725-7c8abd06e082;20.19.120;Bewehrungsstahl;Metalle / Stahl und Eisen / Betonstahlmatten;generic dataset;1;m3;604bc841-158e-42d1-9329-38a59beb280d;Stahl Draht;;;7850;;;;;A1-A3;true;false;false;false
e98995e0-f945-4fea-849f-cec0aff6cb0c;20.19.120;Kunstharzestrich;Mineralische Baustoffe / Mörtel und Beton / Estrich trocken;generic dataset;1;m3;379f4ec5-e46d-43ac-8944-bc529993f4d1;Synthetic resin screed;;;1800;;;;;A1-A3;true;false;false;false
e7b1d3c2-3494-4ae6-9f98-d4d507dcd0c2;20.19.120;Kies 2/32 getrocknet;Mineralische Baustoffe / Zuschläge / Sand und Kies;generic dataset;1;m3;6af85d0a-0aa5-4719-9eda-3c228762df16;Kies (2/32);;;1850;;;;;A1-A3;true;false;false;false
e6b12fcd-c1fb-40d9-a9ec-d0149c3d1cd8;20.19.120;Schüttung aus Polystyrolschaumstoff-Partikeln (ohne Bindemittel);Dämmstoffe / Expandiertes Polystyrol (EPS) / EPS weiß;generic dataset;1;m3;09d32545-f3a5-4e53-b0a9-ac9fec1f24fb;Schüttung aus Polystyrolschaumstoff-Partikeln (ohne Bindemittel) [m³];;;15;;;;;A1-A3;true;false;false;false
e24f9f47-8580-45c2-b16d-45145d65a813;20.19.120;Faserzementplatte;Mineralische Baustoffe / Steine und Elemente / Faserzement;generic dataset;1;qm;eced4a96-7b65-4dc6-9f89-84199a239acd;Faserzement Fassadentafeln (beschichtet);;;1300;;;;;A1-A3;true;false;false;false
e2306538-776d-4bc5-ae3b-1c920fb40285;20.19.120;Blähglas Körnung;Mineralische Baustoffe / Zuschläge / Blähglas;generic dataset;1;kg;acd0566f-ff4d-49e0-9ff8-d5e6aca9b7fe;Blähglas;;;;;;;;A1-A3;true;false;false;false
dfa64bbb-dc8d-497b-9557-300416b8448f;20.19.120;Aluminium-Rahmenprofil, thermisch getrennt, pulverbeschichtet;Komponenten von Fenstern und Vorhangfassaden / Rahmen / Profile / Aluminium thermisch getrennt;generic dataset;1;m;e454267c-3b32-40f6-a642-c4cc4ba0e11c;Aluminium-Rahmenprofil, thermisch getrennt, pulverbeschichtet (m);;;;;;1,43;;A1-A3;true;false;false;false
dea7df16-f59b-4842-a66c-cb9463a58ae3;20.19.120;Kalkzement Putzmörtel;Mineralische Baustoffe / Mörtel und Beton / Putz und Putzmörtel;generic dataset;1;m3;ff825116-a05f-402b-aed3-1511d59ceba9;Kalkzement Putzmörtel [m3];;;1800;;;;;A1-A3;true;false;false;false
de7fbcfc-0ee0-4e65-a1f9-af1551a20281;20.19.120;Schotter 16/32 (getrocknet);Mineralische Baustoffe / Zuschläge / Naturstein;generic dataset;1;m3;22a84efc-797a-47b2-9390-205878c35857;Schotter (16/32);;;1400;;;;;A1-A3;true;false;false;false
d9f045e5-ae07-4ae6-9fde-5346560411d8;20.19.120;End of Life von Stahlprofilen;End of Life / Generisch / Metalle;generic dataset;1;m3;55a81a3f-4639-4be6-99a0-22586cbc1e84;Stahlschrott;;;7850;;;;;C4;false;false;true;true
d941f45e-1244-419c-a083-e4a49fb5498e;20.19.120;Isolierglas 2-Scheiben;Komponenten von Fenstern und Vorhangfassaden / Füllungen / Transparente Füllungen;generic dataset;1;qm;3941dd2c-7511-4670-8aa2-8e2811528102;Isolierglasverbund;;20,5;;;;;;A1-A3;true;true;false;false
d7f4a913-441f-4c21-aae5-42e421737e29;20.19.120;Kalkputzmörtel;Mineralische Baustoffe / Mörtel und Beton / Putz und Putzmörtel;generic dataset;1;m3;a655ddc7-4380-46ba-b2bc-4c8773ef1fc4;Kalkputzmörtel [m3];;;1800;;;;;A1-A3;true;false;false;false
d7073560-4c4b-4cb0-b6bf-a902950c5109;20.19.120;Schnittholz Zeder (12% Feuchte/10.7% H2O);Holz / Vollholz / Bau-Schnittholz;generic dataset;1;m3;6f1ca9db-d16f-4337-bdaf-023776e5bec5;Timber cedar (12% moisture, 10.7% H2O content) (m3);;;571;;;;;A1-A3;true;false;false;false
d61a6f60-bcca-4bf6-a151-bd076b4c3366;20.19.120;Pulverbeschichten von Metallen;Metalle / Oberflächenbehandlung und Beschichtung von Metallen / Pulverbeschichten;generic dataset;1;qm;dd858cec-80c7-40f4-838c-bebb8b6d4bec;Pulverbeschichtetes Metall, pro m2;;0,18;;;;;;A1-A3;true;false;false;false
d5fe89f0-5fd2-4981-bb87-e74bbf13ef88;20.19.120;Lacksysteme Holzfenster Grundierung weiß;Beschichtungen / Lacke und Lasuren / Lacksysteme Holzfenster;generic dataset;1;kg;b1e9e849-4d0a-4688-acda-bb5363e13f01;Lacksysteme Holzfenster;;;;;;;;A1-A3;true;false;false;false
d596ddf7-aaf3-44cc-b7ae-faedc8d0870a;20.19.120;Bleibleche;Metalle / Blei / Bleibleche;generic dataset;1;m3;58130e9d-3389-4a20-980f-2d3ee500b82f;Bleiblech;;;11342;;;;;A1-A3;true;false;false;false
d3b59cac-3b4e-4d18-8c3a-780b553c9591;20.19.120;Porenbeton P4 05 bewehrt;Mineralische Baustoffe / Steine und Elemente / Porenbeton;generic dataset;1;m3;b221661b-2af1-407f-9d0b-f1d964ec3487;Porenbeton P4 05 bewehrt (m3);;;500;;;;;A1-A3;true;false;false;false
d311ba82-a703-4865-b5e3-f704e5b88712;20.19.120;Fassadenklinker;Mineralische Baustoffe / Steine und Elemente / Ziegel;generic dataset;1;m3;c796f215-7ce7-451c-880f-7806fa96cb4c;Fassadenklinker [m3];;;2000;;;;;A1-A3;true;false;false;false
cf963fcb-0e03-48c0-b501-ad0d1e3c22c0;20.19.120;Zellulosefaserplatten;Dämmstoffe / Zellulosefaser / Zelluloseplatten;generic dataset;1;m3;5342be4f-ef9e-47fb-bf62-679ed70bc670;Zellulosefaserplatten (m3);;;80;;;;;A1-A3;true;false;false;false
cf6e341b-3de7-4e24-b4d2-8ac484ee7c0e;20.19.120;Phenolharz Hartschaum;Dämmstoffe / Phenolharz-Hartschaum (PF) / PF-Platten;generic dataset;1;m3;a025ad84-a505-4de5-8648-42c82536012f;Phenolharz Hartschaum [m3];;;40;;;;;A1-A3;true;false;false;false
ccdb5f3c-7305-46c7-ad5b-a05bb922a743;20.19.120;Kunststeinplatte (Epoxidharz gebunden);Mineralische Baustoffe / Steine und Elemente / Kunststein;generic dataset;1;qm;55c5c39d-146e-4827-9a33-0a82fd71ae03;Kunststeinplatte (Epoxidharz gebunden) [m2];;52;;;;;;A1-A3;true;false;false;false
cc180aec-8a5c-4e07-b1a0-1ab81dd746ac;20.19.120;Sperrholzplatte;Holz / Holzwerkstoffe / Sperrholz;generic dataset;1;m3;3a468410-b816-457a-9ce0-fe41e07e4234;Sperrholzplatte (m3);;;490,6;;;;;A1-A3;true;false;false;false
c355d75b-9026-4899-a41c-e5d221c424f2;20.19.120;Zellulosefaser Einblas-Dämmstoff;Dämmstoffe / Zellulosefaser / Zellulose-Einblas-Dämmstoff;generic dataset;1;m3;b103bb1e-d781-40ca-8c5d-22463f89e1de;Zellulosefaser Einblas-Dämmstoff (m3);;;45;;;;;A1-A3;true;false;false;false
c1cacd2c-d98d-4795-84db-b567d25bb1ed;20.19.120;Aluminium-Flügelrahmenprofil, thermisch getrennt, pulverbeschichtet;Komponenten von Fenstern und Vorhangfassaden / Rahmen / Profile / Aluminium thermisch getrennt;generic dataset;1;m;561b47ac-077d-488f-a1f5-72869bb7554d;Aluminium-Flügelrahmenprofil, thermisch getrennt, pulverbeschichtet (m);;;;;;1,51;;A1-A3;true;false;false;false
c1bc4706-9d3a-4468-8ecb-5a569226d75f;20.19.120;Lacksysteme Holzfassade deckend (Decklacksystem);Beschichtungen / Lacke und Lasuren / Lacksysteme Holzfassade;generic dataset;1;kg;85e7b608-1b56-4292-a8df-c02c15ac910a;Lacksysteme Holzfassade;;;;;;;;A1-A3;true;false;false;false
c1b237e1-2206-4318-8d99-f023b8aeb5d6;20.19.120;Sand 0/2 getrocknet;Mineralische Baustoffe / Zuschläge / Sand und Kies;generic dataset;1;m3;08ed9f8c-7a1d-4e7a-99ba-48d7e01d6882;Sand (0/2);;;1350;;;;;A1-A3;true;false;false;false
c1328d7d-8ad6-4e74-a701-ffab0c542534;20.19.120;Parkettlack transparent;Beschichtungen / Lacke und Lasuren / Parkettlack;generic dataset;1;kg;1ecc514a-f7b5-4284-858a-77444aef8604;Parkettlack;;;;;;;;A1-A3;true;false;false;false
bff01a9a-6b09-429f-b7ff-17d84fbef7ec;20.19.120;EVA-Dachbahnen;Kunststoffe / Dachbahnen / EVA-Dachbahnen (Etylen-Vinylacetat);generic dataset;1;qm;515c690f-623a-49fe-9981-4ff13f721f51;EVA-Dachbahn (m2);;2;;;;;;A1-A3;true;false;false;false
bdda4364-451f-4df2-a68b-5912469ee4c9;20.19.120;Beton-Mauersteine;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;generic dataset;1;m3;aae67966-1494-410d-9c40-66b8acd4a3de;Beton-Mauersteine (m3);;;2000;;;;;A1-A3;true;false;false;false
bd6d6d89-b76d-4002-a217-afffbb8aa308;20.19.120;Aluminium Profil;Metalle / Aluminium / Aluminiumprofil;generic dataset;1;m3;fa4d0c5b-122a-44db-b6c3-ce03a0c6f794;Aluminium-Extrusionsprofil;;;2700;;;;;A1-A3;true;false;false;false
bd6aa879-e6e6-4181-afc5-1374b2f32dd1;20.19.120;Schotter 16/32;Mineralische Baustoffe / Zuschläge / Naturstein;generic dataset;1;m3;22a84efc-797a-47b2-9390-205878c35857;Schotter (16/32);;;1400;;;;;A1-A3;true;false;false;false
bc2f9dde-f2a6-4630-bf7c-0ad3870012ef;20.19.120;Steinzeugfliesen unglasiert;Mineralische Baustoffe / Steine und Elemente / Fliesen und Platten;generic dataset;1;qm;38a25e3c-1d91-4c41-99f1-034d74a67f1e;Steinzeugfliesen unglasiert (m2);;20;;;;;;A1-A3;true;false;false;false
b9c775be-d100-4d35-bdf3-c5964e655692;20.19.120;Befestigungsmittel/Schrauben verzinkt;Komponenten von Fenstern und Vorhangfassaden / Beschläge / Befestigungen;generic dataset;1;kg;0d925357-e1c9-48c1-a5c7-caaae8185108;Schraube M6 (gehärtet, verzinkt);;;;;;;;A1-A3;true;false;false;false
b7fb8ab4-e1e2-4a0b-a9c4-abd6cfa6c7f3;20.19.120;Gipsputz (Gips);Mineralische Baustoffe / Mörtel und Beton / Putz und Putzmörtel;generic dataset;1;m3;fd3d3395-1d80-4aa2-9d94-cc67dfeae7b3;Gipsputz (Gips) (m³);;;900;;;;;A1-A3;true;false;false;false
b7cacb37-7945-4518-be5a-bf7df7edf5c2;20.19.120;Bauschutt-Deponierung;End of Life / Generisch / Bauschutt;generic dataset;1;kg;95537f71-45ba-4eb7-90d2-64398bd5db7a;Bauschutt  (unspezifisch );;;;;;;;C4;false;false;true;false
b76ded67-067b-47f6-b131-a73db86039b0;20.19.120;Blähschiefer;Mineralische Baustoffe / Zuschläge / Blähschiefer;generic dataset;1;m3;8e49ff9e-460f-4c0c-8baf-a17e9992fde1;Blähschiefer;;;600;;;;;A1-A3;true;false;false;false
b50fa992-e435-455a-8dfe-82254e9f4f48;20.19.120;Expandierter Kork;Dämmstoffe / Expandierter Kork / Expandierter Kork;generic dataset;1;m3;2d09af2f-394d-41c6-99ae-739c43e03279;Expandierter Kork (m3);;;80;;;;;A1-A3;true;false;false;false
b50f7b36-d9aa-40c5-b839-4925a1500952;20.19.120;Furnierschichtholz;Holz / Holzwerkstoffe / Funierschichtholz;generic dataset;1;m3;e7593ff5-4edb-4224-9bca-952ab95034e1;Furnierschichtholz (m3);;;465,7;;;;;A1-A3;true;false;false;false
b342696e-2ebb-4fe1-a71d-f3520db0cee9;20.19.120;Betonfertigteil Wand 12cm;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;generic dataset;1;qm;d0a62493-e1c4-4ee1-b605-9e3d128b30cc;Betonfertigteil Wand 12cm (m2);;291,3;;;;;;A1-A3;true;false;false;false
b2c3f5a3-7858-4644-a49a-2eb883d37c91;20.19.120;Zementmörtel;Mineralische Baustoffe / Mörtel und Beton / Mauermörtel;generic dataset;1;m3;0df9d60c-1c62-4a62-b290-567a4626fce6;Zementmörtel;;;2000;;;;;A1-A3;true;false;false;false
b1efabb9-6371-4b96-9ee2-d1f11f9f3b25;20.19.120;Fenster-Beschlag für Drehkippfenster (Aluminium);Komponenten von Fenstern und Vorhangfassaden / Beschläge / Aluminiumbeschläge;generic dataset;1;pcs.;c6545899-a1be-4ec2-b8f7-9265e3ca261e;Fensterbeschlag (Drehkipp Aluminium);;;;;;;;A1-A3;true;false;false;false
b1ea7c10-4471-4485-95bf-7dc0a00025b6;20.19.120;Kraftpapier;Kunststoffe / Folien und Vliese / Baupappen;generic dataset;1;qm;5048a44e-7f23-4efe-b536-3965ee245ef3;Kraftpapier m2;;0,08;;;;;;A1-A3;true;false;false;false
af13e5a8-0961-454a-ad3a-7093a37fc802;20.19.120;Flachsvlies;Dämmstoffe / Flachsfaser / Vlies;generic dataset;1;m3;2ca68eba-bb62-4184-88e7-15cc83944856;Flachsvlies (m3);;;38;;;;;A1-A3;true;false;false;false
aea021e8-7e2f-4f6b-ae3f-a76cba4c5d6e;20.19.120;Schnittholz Kiefer (12% Feuchte/10.7% H2O);Holz / Vollholz / Bau-Schnittholz;generic dataset;1;m3;1fbeff66-5a4e-49e9-a52a-2febf12dc7f5;Timber pine (10.7% H2O content);;;548,8;;;;;A1-A3;true;false;false;false
ad94ce55-af1d-4da0-963c-bf263aaa37ee;20.19.120;Gussasphalt;Mineralische Baustoffe / Asphalt / Gussassphalt;generic dataset;1;m3;8aba01cd-6ca3-4a73-bc61-5d2590f6cef1;Gussasphalt, eingebaut;;;2400;;;;;A1-A3;true;false;false;false
ac361408-4ede-4ed2-a638-598ee3c53285;20.19.120;Balkenschichtholz Nadelholz;Holz / Vollholz / Balkenschichtholz (Duo-Triobalken);generic dataset;1;m3;67047555-9a70-49c2-94c1-dea6ae56373c;Balkenschichtholz Nadelholz  m3;;;515,2;;;;;A1-A3;true;false;false;false
ab0a0f3c-41f6-4b0a-a12c-f8bd0c8a4a23;20.19.120;Betonfertigteil Treppe (1,1 m Breite, 9 Stufen a 16 cm);Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;generic dataset;1;pcs.;81b221ff-45cc-4657-910b-e1985c3bceba;Betonfertigteil Treppe (1,1 m Breite, 9 Stufen a 16 cm) (Stücl);;;;;;;;A1-A3;true;false;false;false
aaf4baca-7530-435b-8736-0bd3bb51e36d;20.19.120;ECB Kunststoff-Dachbahn nach DIN 16729 (mit PES Vlies);Kunststoffe / Dachbahnen / ECB-Dachbahnen (Ethylen-Copolymer-Bitumen);generic dataset;1,0014300346374512;qm;d3abb9b0-aa9b-4830-afad-350142b93213;ECB Kunststoff-Dachbahn (mit PES Vlies) [m2];;2,32;;;;;;A1-A3;true;false;false;false
a60431a7-10aa-4106-bc7c-c6acb01ee9b3;20.19.120;Pfosten/Riegelsystem aus Stahl;Komponenten von Fenstern und Vorhangfassaden / Rahmen / Profile / Stahl;generic dataset;1;m;0c60396b-b1bd-478b-a0eb-6c3ec585c614;Pfosten-Riegel-System (Stahl);;;;;;;;A1-A3;true;false;false;false
a4fceab4-71a2-46c9-ac9a-19a964d48ce5;20.19.120;Hüttensteine;Mineralische Baustoffe / Steine und Elemente / Leichtbeton;generic dataset;1;m3;4ba58d93-16ab-4472-9e08-85687abd45d4;Hüttenstein [m3];;;1400;;;;;A1-A3;true;false;false;false
a4d16918-287f-43af-831d-baf80093fe4a;20.19.120;Brechsand 0/2;Mineralische Baustoffe / Zuschläge / Naturstein;generic dataset;1;m3;2858440d-6293-42d4-a607-280496d85372;Brechsand (0/2);;;1320;;;;;A1-A3;true;false;false;false
a4c1c27c-53a0-4027-83f6-88c52c758bb1;20.19.120;Aluminiumblech;Metalle / Aluminium / Aluminiumbleche;generic dataset;1;m3;5a740d05-5a1c-42f4-8b5b-8680dfca6636;Aluminiumblech;;;2700;;;;;A1-A3;true;false;false;false
a0d69f94-040e-44b1-a88b-bbaeeb0aae2a;20.19.120;Zementgebundene Spanplatte;Holz / Holzwerkstoffe / Spanplatten;generic dataset;1;m3;e601bb4e-53df-4762-9944-cfbc6cd31354;Zementgebundene Spanplatte [m3];;;1200;;;;;A1-A3;true;false;false;false
9cbdbafe-8377-46ca-a640-8e3c8fc518c0;20.19.120;Stahl Feinblech (0,3-3,0mm);Metalle / Stahl und Eisen / Stahlbleche;generic dataset;1;m3;55f74cd3-7573-4049-927d-5cd8d8f898e2;Stahl Kaltband (St);;;7850;;;;;A1-A3;true;false;false;false
97505f38-cf73-475a-a8d8-cc2db219565b;20.19.120;Verbrennung Altteppich in MVA inkl. Gutschrift;End of Life / Generisch / Kunststoffe;generic dataset;1;kg;64876ac6-a289-45f8-b94d-d720c93e2830;Verbrennungsgut;;;;;;;;C3;false;true;false;true
93edef71-49e3-4e1f-ba6d-1e449e7d328d;20.19.120;Stahl Feinblech (20µm bandverzinkt);Metalle / Stahl und Eisen / Stahlbleche;generic dataset;1;m3;acf0597b-9e70-41ca-acaa-fb97f979fee8;Stahl Feinblech (verzinkt);;;7850;;;;;A1-A3;true;false;false;false
93eb05bd-e607-46de-8d7b-e0727f8d2400;20.19.120;End of Life von Aluminium;End of Life / Generisch / Metalle;generic dataset;1;m3;e0c2b408-7dca-41de-ad53-2d7975838e87;Aluminiumschrott;;;2700;;;;;C4;false;false;true;true
93eac197-0003-41ea-b81f-e517dd3389fb;20.19.120;Metallbeschichtung (wasserbasiert);Metalle / Oberflächenbehandlung und Beschichtung von Metallen / (Nass-) Lackieren von Metallen;generic dataset;1;qm;b5831134-003e-41de-89ee-f50bb293407f;Metallbeschichtung (wasserbasiert) (m2);;0,29;;;;;;A1-A3;true;false;false;false
9357b7fc-cf0a-45fc-8299-e794e3889a40;20.19.120;Betonfertigteil Decke 20cm;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;generic dataset;1;qm;76877190-dc3d-4b20-b704-8237bee88f47;Betonfertigteil Decke 20cm (m2);;504;;;;;;A1-A3;true;false;false;false
91ea177a-e65a-4fe2-ac2d-2f378a03e168;20.19.120;Flügelrahmen PVC-U;Komponenten von Fenstern und Vorhangfassaden / Rahmen / Profile / PVC;generic dataset;1;m;7f875b2e-2a0f-4b63-b82e-52b641075536;Flügelrahmen PVC-U (m);;;;;;3,1;;A1-A3;true;false;false;false
906b4864-0511-480f-a8bc-7b8302efbf0b;20.19.120;Porenbeton P2 04 unbewehrt;Mineralische Baustoffe / Steine und Elemente / Porenbeton;generic dataset;1;m3;ecb5d927-da9b-4997-ae1d-327174430869;Porenbeton P2 04 (m3);;;380;;;;;A1-A3;true;false;false;false
